,movie_id,predictions
6732,36036933,0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6733,26278287,0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6734,27954029,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6735,76641,1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
6736,28684641,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6737,3769324,1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
6738,27900541,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6739,20945004,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6740,6062957,0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0
6741,4815950,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6742,60174,0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
6743,1142326,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6744,5501244,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6745,12698909,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0
6746,816862,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6747,11510742,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
6748,8723600,1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
6749,8139956,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
6750,11134797,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6751,6021027,0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6752,11871069,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6753,1354688,0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
6754,13873910,1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6755,29412535,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6756,27380172,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0
6757,1640329,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
6758,1526905,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
6759,26514248,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6760,2478590,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6761,7089419,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6762,3682283,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6763,26299458,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
6764,35726787,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6765,28806846,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6766,12046410,0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
6767,28862784,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6768,28376038,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6769,33550225,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
6770,16171490,1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0
6771,12181074,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6772,1893079,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6773,17682521,0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0
6774,22405012,0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
6775,2809621,0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
6776,3325355,0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
6777,26497156,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6778,14739082,0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
6779,16794274,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6780,2295102,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6781,30947468,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6782,3984733,1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6783,3828133,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6784,5939943,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6785,5217643,1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
6786,10679526,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6787,9734311,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6788,1830725,0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
6789,11916661,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
6790,10779181,0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6791,5945156,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6792,4305147,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6793,9698861,0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6794,2682100,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6795,30505786,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6796,9226991,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
6797,19506776,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6798,23916223,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6799,4003514,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6800,3870653,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6801,2674130,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6802,29641365,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6803,11954401,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6804,11680456,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
6805,29269751,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6806,27918152,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6807,10592638,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6808,10783682,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6809,29181369,1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
6810,1540319,0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
6811,20903253,1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0
6812,33336321,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
6813,7921068,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6814,5216578,0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
6815,344978,0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
6816,27709315,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6817,32225128,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6818,26675803,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6819,32357545,0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
6820,23575362,1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
6821,4176100,0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0
6822,20679676,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6823,4594354,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6824,23733825,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6825,5256886,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6826,26007240,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
6827,6534317,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6828,4766483,1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6829,36057881,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6830,3732970,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
6831,519115,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
6832,12504193,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6833,5499192,0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0
6834,29645864,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6835,18814709,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6836,26048464,1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6837,6070855,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
6838,31159789,1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
6839,8059144,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6840,25751926,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6841,3838989,0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0
6842,4228739,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6843,31340066,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6844,74858,0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
6845,4383316,0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6846,8208923,1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1
6847,12232829,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6848,6271212,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6849,10203059,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
6850,14856464,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6851,21180,0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
6852,194693,0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0
6853,35284916,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6854,16146427,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6855,7684217,0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
6856,33058505,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6857,32701850,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6858,23863620,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6859,1267738,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6860,5348774,0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1
6861,25496370,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6862,4311750,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6863,171626,1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
6864,9086301,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6865,10536433,0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
6866,5626032,1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
6867,5208736,1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6868,15801310,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6869,17020718,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6870,25781444,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6871,17458139,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6872,33435391,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6873,17407591,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
6874,4440320,0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6875,26011909,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
6876,8527820,0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
6877,1223711,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
6878,11685641,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6879,21851051,1 1 0 1 0 1 0 0 0 1 1 0 1 1 1 0 0 0 0 1
6880,1623267,0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
6881,32941610,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6882,3767190,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6883,7174520,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6884,25747315,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
6885,1273572,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6886,2510700,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6887,13787959,0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
6888,20993667,1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
6889,9271903,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6890,2636349,0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0
6891,25283935,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
6892,29982473,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6893,18589876,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6894,12159008,0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
6895,232711,0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6896,20122638,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6897,2216810,1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
6898,14525860,1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6899,32428439,0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
6900,9556173,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6901,14818617,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6902,11122446,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6903,31439778,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
6904,10649757,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
6905,1605120,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6906,28327,0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0
6907,29398472,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6908,20579750,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
6909,11691063,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6910,14623878,0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0
6911,5919853,1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6912,30430254,0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
6913,13905653,1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
6914,6406551,0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6915,19204182,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6916,16490737,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6917,1631497,0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
6918,1970341,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
6919,525486,1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
6920,10822975,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6921,20479983,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6922,28344574,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6923,10770671,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6924,25914398,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6925,32401769,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6926,7088713,1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
6927,3259315,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6928,1840870,0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
6929,34049319,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6930,4600467,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6931,18278389,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
6932,13737266,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
6933,2384482,1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0
6934,7274998,1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6935,11396051,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
6936,7470753,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6937,24225138,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
6938,13379153,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6939,113454,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6940,34017888,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6941,92582,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6942,1600828,0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
6943,35908536,1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
6944,31954962,0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
6945,5358915,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
6946,7032516,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6947,29802506,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6948,21817139,0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
6949,13041813,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6950,20137083,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
6951,18851588,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6952,35014197,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6953,21622740,1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
6954,5444213,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6955,937658,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6956,12700168,0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
6957,25471984,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
6958,2901759,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6959,20611557,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
6960,8464511,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6961,4969123,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
6962,76020,0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0
6963,28216994,0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6964,10895133,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6965,21843425,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6966,4508113,0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
6967,5366212,0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
6968,15409635,0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
6969,13956883,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6970,442668,0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
6971,16932897,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6972,4870723,0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
6973,4603146,1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0
6974,2163221,0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
6975,18163109,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6976,26338405,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6977,545933,0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0
6978,2177168,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6979,6040862,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6980,26977302,0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
6981,26000394,1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
6982,33974279,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
6983,10792003,0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
6984,28832153,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6985,251877,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6986,8288167,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
6987,27652221,0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6988,18459855,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6989,9938840,0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6990,28408035,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
6991,6967345,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
6992,30860835,0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
6993,9271078,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6994,6114249,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6995,3416335,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6996,19154254,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6997,5151199,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6998,26852809,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6999,26408513,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7000,4921024,1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
7001,2908429,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7002,22877469,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7003,25893786,1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7004,34767469,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7005,7055021,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7006,24345943,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
7007,21082409,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7008,19139672,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
7009,5019011,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7010,27367070,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7011,2223425,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7012,24282011,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
7013,30345305,0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0
7014,1659954,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7015,2093581,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7016,92539,1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
7017,19553721,0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7018,2950931,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7019,18418904,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7020,12981503,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7021,248601,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7022,6650131,1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1
7023,129278,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7024,13714405,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
7025,8813317,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
7026,11040052,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7027,12010187,1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7028,6851815,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
7029,35924794,1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
